,id,magId,oaiIds,doi,documentType,abstract,publisher,dataProviders,authors,lcase_ttl,pubyear,journal_name,issns
10,45931307,,[],10.1016/j.scs.2015.03.010,research,"abstractthe construction and subsequent analysis of scenarios using energy systems models is an essential tool in energy policy making. this paper presents two descriptive scenarios for the development of the uk energy system to 2050, using four subsequent decadal time-slices. the two scenarios, k_scenario and z_scenario, were modelled with the use of the department of energy and climate change (decc) 2050 pathways calculator. k_scenario is a scenario in which the use fossil fuels with carbon capture and storage (ccs) are prominent in the power sector, while z_scenario focuses on the development of renewables with energy storage and nuclear power. both scenarios seek to achieve the uk's legally binding target of an 80% reduction in ghg emissions from 1990 levels by 2050. abatement is achieved through numerous developments in each of the scenarios, including the development and use of shale gas, hydrogen, additional wind and solar deployment, the expansion of bioenergy and use of carbon capture and storage (ccs). these developments must be driven by policies designed to pursue dramatic decarbonisation",the authors. published by elsevier ltd.,"['https://api.core.ac.uk/v3/data-providers/2610', 'https://api.core.ac.uk/v3/data-providers/4786']","[{'name': 'Spataru, Catalina'}, {'name': 'Drummond, Paul'}, {'name': 'Zafeiratou, Eleni'}, {'name': 'Barrett, Mark'}]",long-term scenarios for reaching climate targets and energy security in uk ,2015,,['2210-6707']
11,43556233,,['oai:dspace.mit.edu:1721.1/100541'],,research,"carbon capture and storage (ccs) from coal combustion is widely viewed as an important approach for china’s carbon dioxide (co2) emission mitigation, but the pace of its development is still fairly slow. in addition to the technological and economic uncertainties of ccs, lack of strong policy incentive is another main reason for the wide gap between early expectations and the actual progress towards its demonstration and commercialization. china’s mitigation scenario and targets are crucial to long-term development of ccs. in this research, impacts of ccs on energy and co2 emissions are evaluated under two mitigation scenarios reflecting different policy effort levels for china using the china-in-global energy model (c-gem). results indicate that with ccs applications in the power sector china can achieve an added emissions reduction of 0.3 to 0.6 gigatons co2 (gtco2) in 2050 at the same level of carbon taxes respectively in the two mitigation scenarios. under the more ambitious mitigation scenario, approximately 56% of china’s fossil fuel fired power plants will have ccs installed, and co2 emission amounting to 1.4 gtco2 will be captured in 2050. a carbon price not lower than $35/tco2 appears to be necessary for the large-scale application of ccs in the power sector, indicating the vital role of policy in the deployment of ccs in china’s power sector.this work was supported by the founding sponsors of the china energy and climate project, eni s.p.a., icf international, shell international limited, and the french development agency (afd). we are also grateful for support from the ministry of science and technology of china, the national development and reform commission of china, the national energy administration of china, and the asian development bank. financial support was also provided by the mit joint program on the science and policy of global change through a consortium of industrial sponsors and federal grants",,['https://api.core.ac.uk/v3/data-providers/178'],"[{'name': 'Zhang, Xiaohan'}, {'name': 'Qi, Tianyu'}, {'name': 'Zhang, Xiliang'}]",the impact of climate policy on carbon capture and storage deployment in china,2015,,
12,37439916,,['oai:dspace.uevora.pt:10174/16953'],,research,"co2 capture and storage (ccs) is not perceived as a priority for the authorities of any of the cplp countries, although brazil and portugal have been involved in ccs activities for several years. all other cplp countries, recognized as highly vulnerable to climate change impacts, have never engaged in any debate about the relevance of ccs to their environmental and climate change policies. this publication is an effort to bring ccs onto the agenda of these cplp countries. it presents an oversight of the industrial, energy and co2 emissions profiles, and discusses the co2 storage opportunities in those countries. brazil, which is responsible for 80% to 85% of the emissions in the cplp, and portugal are discussed only in terms of previous or ongoing ccs activities","escola de ciências e tecnologia, universidade de évora",['https://api.core.ac.uk/v3/data-providers/1949'],"[{'name': 'Carneiro, Júlio'}, {'name': 'Gonçalves, António'}, {'name': 'Iglesias, Rodrigo'}, {'name': 'Moniz, Carlos'}, {'name': 'Borges, Moisés'}, {'name': 'Pereira, Elisa'}, {'name': 'Manuel, Anísio'}, {'name': 'Mota, Guilherme'}]",carbon capture and storage in the community of portuguese language countries: opportunities and challenges,2015,,
13,55572301,1252729550,['oai:hull-repository.worktribe.com:384790'],10.1016/j.apenergy.2015.08.083,research,"the concentration of co₂ in the atmosphere is increasing rapidly. co₂ emissions may have an impact on global climate change. effective co₂ emission abatement strategies such as carbon capture and storage (ccs) are required to combat this trend. compared with pre-combustion carbon capture and oxy-fuel carbon capture approaches, post-combustion co₂ capture (pcc) using solvent process is one of the most mature carbon capture technologies. there are two main barriers for the pcc process using solvent to be commercially deployed: (a) high capital cost; (b) high thermal efficiency penalty due to solvent regeneration. applying process intensification (pi) technology into pcc with solvent process has the potential to significantly reduce capital costs compared with conventional technology using packed columns. this paper intends to evaluate different pi technologies for their suitability in pcc process. the study shows that rotating packed bed (rpb) absorber/stripper has attracted much interest due to its high mass transfer capability. currently experimental studies on co₂ capture using rpb are based on standalone absorber or stripper. therefore a schematic process flow diagram of intensified pcc process is proposed so as to motivate other researches for possible optimal design, operation and control. to intensify heat transfer in reboiler, spinning disc technology is recommended. to replace cross heat exchanger in conventional pcc (with packed column) process, printed circuit heat exchanger will be preferred. solvent selection for conventional pcc process has been studied extensively. however, it needs more studies for solvent selection in intensified pcc process. the authors also predicted research challenges in intensified pcc process and potential new breakthrough from different aspects",elsevier bv,"['https://api.core.ac.uk/v3/data-providers/4657', 'https://api.core.ac.uk/v3/data-providers/4786']","[{'name': 'Meihong Wang'}, {'name': 'Atuman S. Joel'}, {'name': 'Colin Ramshaw'}, {'name': 'Dag Eimer'}, {'name': 'Nuhu M. Musa'}, {'name': 'Freund'}, {'name': 'Albo'}, {'name': 'Abanades'}, {'name': 'Lawal'}, {'name': 'Resnik'}, {'name': 'Haszeldine'}, {'name': 'Agbonghae'}, {'name': 'Abu-Zahra'}, {'name': 'Bounaceur'}, {'name': 'Favre'}, {'name': 'Goto'}, {'name': 'Zhao'}, {'name': 'Zhao'}, {'name': 'Zhao'}, {'name': 'Yu'}, {'name': 'Zhao'}, {'name': 'Clausse'}, {'name': 'Kapica-Kozar'}, {'name': 'Li'}, {'name': 'Maring'}, {'name': 'Parshetti'}, {'name': 'Plaza'}, {'name': 'Wei'}, {'name': 'Xu'}, {'name': 'Zhang'}, {'name': 'Zhang'}, {'name': 'Dasgupta'}, {'name': 'Dasgupta'}, {'name': 'Krishna'}, {'name': 'Gil'}, {'name': 'González'}, {'name': 'González'}, {'name': 'Han'}, {'name': 'Hlaing'}, {'name': 'Huang'}, {'name': 'Samanta'}, {'name': 'Drage'}, {'name': 'Durán-Guevara'}, {'name': 'Cheung'}, {'name': 'Hedin'}, {'name': 'Shakerian'}, {'name': 'Bernardo'}, {'name': 'Brunetti'}, {'name': 'Car'}, {'name': 'Kvamsdal'}, {'name': 'Mangalapally'}, {'name': 'Mangalapally'}, {'name': 'Mangalapally'}, {'name': 'Mangalapally'}, {'name': 'Lawal'}, {'name': 'Lawal'}, {'name': 'Lawal'}, {'name': 'Biliyok'}, {'name': 'Kvamsdal'}, {'name': 'Kvamsdal'}, {'name': 'Kvamsdal'}, {'name': 'MacDowell'}, {'name': 'Mac Dowell'}, {'name': 'Mac Dowell'}, {'name': 'Mac Dowell'}, {'name': 'Lucquiaud'}, {'name': 'Lucquiaud'}, {'name': 'Errey'}, {'name': 'Agbonghae'}, {'name': 'Asendrych'}, {'name': 'Sebastia-Saez'}, {'name': 'Raynal'}, {'name': 'Raynal'}, {'name': 'Stéphenne'}, {'name': 'Agbonghae'}, {'name': 'Jassim'}, {'name': 'Reay'}, {'name': 'Joel'}, {'name': 'Cheng'}, {'name': 'Joel'}, {'name': 'Meeuwse'}, {'name': 'Meeuwse'}, {'name': 'Meeuwse'}, {'name': 'Dobie'}, {'name': 'Boodhoo'}, {'name': 'Brechtelsbauer'}, {'name': 'Riffat'}, {'name': 'Shehata'}, {'name': 'Riffat'}, {'name': 'Machado'}, {'name': 'Cramers'}, {'name': 'Roberge'}, {'name': 'Roberge'}, {'name': 'Chambers'}, {'name': 'Wang'}, {'name': 'Wang'}, {'name': 'Wang'}, {'name': 'Cheng'}, {'name': 'Cheng'}, {'name': 'Cheng'}, {'name': 'Cheng'}, {'name': 'Chen'}, {'name': 'Chen'}, {'name': 'Chen'}, {'name': 'Zhang'}, {'name': 'Yi'}, {'name': 'Luo'}, {'name': 'Luo'}, {'name': 'Yu'}, {'name': 'Tan'}, {'name': 'Lin'}, {'name': 'Lin'}, {'name': 'Rajan'}, {'name': 'Agarwal'}, {'name': 'Tung'}, {'name': 'Kothandaraman'}, {'name': 'Tobiesen'}, {'name': 'Nikitin'}, {'name': 'Tsuzuki'}, {'name': 'Kim'}, {'name': 'Li'}, {'name': 'Hesselgreaves'}, {'name': 'Shah'}, {'name': 'Picon-Nunez'}, {'name': 'Yu'}, {'name': 'Luo'}, {'name': 'Lin'}, {'name': 'Munjal'}, {'name': 'Lin'}, {'name': 'Lin'}, {'name': 'Wappel'}, {'name': 'Benson'}, {'name': 'Field'}, {'name': 'Bishnoi'}, {'name': 'Freeman'}, {'name': 'Yu'}, {'name': 'Dugas'}, {'name': 'Sander'}, {'name': 'Mimura'}, {'name': 'Mimura'}, {'name': 'Kishimoto'}, {'name': 'Gibbins'}, {'name': 'Shaw'}, {'name': 'Stöver'}, {'name': 'Oexmann'}, {'name': 'Chen'}, {'name': 'Chen'}, {'name': 'Onda'}, {'name': 'Burns'}, {'name': 'Semkov'}, {'name': 'Kolev'}, {'name': 'Sternling'}, {'name': 'Buzek'}, {'name': 'Aronu'}, {'name': 'Mason'}, {'name': 'Herzog'}, {'name': 'Herzog'}, {'name': 'Shi'}, {'name': 'Yang'}, {'name': 'Wang'}, {'name': 'Chen'}, {'name': 'Barham'}]",process intensification for post combustion co₂ capture with chemical absorption: a critical review,2015,,['0306-2619']
14,18759235,,"['oai:risweb.st-andrews.ac.uk:publications/daf3050f-150c-4e66-a8de-d58555e80c11', 'oai:research-repository.st-andrews.ac.uk:10023/7370']",10.1149/06801.2681ecst,research,"the authors thank the research fund for coal and steel for supporting this research, grant agreement number: rfcr ct-2011-00004.hybrid direct carbon fuel cells merge solid oxide fuel cell (sofc) and mcfc technologies, using a solid oxide electrolyte to separate the cathode and anode compartments, while a molten carbonate electrolyte is utilised to extend the anode/electrolyte region. oxygen is reduced to o2- ions at the cathode and transported across the solid electrolyte membrane to the anode compartment, where carbon is oxidised to co2. molten carbonate could enhance the carbon oxidation in two ways as a fuel carrier or as an electrochemical mediator. the maximum energy density can be achieved by fully oxidising carbon to co2 offering very high efficiencies. this concept has been demonstrated using a wide range of carbons and carbon-rich fuels such as coal, plastics, carbon colloids, activated carbons and charcoals. in a short stack of 3 cells delivered a maximum power output at 650°c of 5.4 w, at over 100mwcm-2. the underlying chemical processes in dcfcs are complex involving a series of catalytic and electrochemical reactions of a complex fuel. coal and biochars are quite far from pure carbon comprising of high hydrogen content and often significant oxygen, sulphur and nitrogen contents as well as inorganic, ash components. here we report on the pyrolysis and oxidation reactions and processes that occur in situ and in dcfc relevant conditions. of key importance is interplay between carbon and its oxides as direct oxidation of carbon to carbon dioxide delivers the ultimate efficiency. there is a change in process above 750°c where the reverse boudouard reaction becomes dominant and our focus is on understanding the lower temperature electrochemical processes.publisher pd",electrochemical society,"['https://api.core.ac.uk/v3/data-providers/4786', 'https://api.core.ac.uk/v3/data-providers/2654', 'https://api.core.ac.uk/v3/data-providers/95']","[{'name': 'Irvine, John Thomas Sirr'}, {'name': 'Fuente Cuesta, Aida'}, {'name': 'Mottram, Andrew'}, {'name': 'Jiang, Cairong'}, {'name': 'Savaniu, Cristian Daniel'}, {'name': 'Jain, Sneh Lata'}]",utilisation of coal in direct carbon fuel cells,2015,,['1938-6737']
15,42238443,2160495978,['oai:opus.lib.uts.edu.au:10453/37148'],10.1016/j.autcon.2015.08.001,research,"© 2015 elsevier b.v. to be sustainable in energy usage in the future, there are two aspects that need to be considered: the energy supply or generation and the consumption side, including the closely linked construction and building industries which consume a large amount of energy. essential requirements for energy efficiency are to produce less greenhouse gas emissions and to rely more on renewable energy sources for future sustainability. policies for mitigation of the environment impact are having effects on both the supply and demand. while the former requires more alternate sources in smart grids and improved technologies for carbon capture and storage, the latter involves the reduction of energy wastes and greenhouse gas (ghg) emissions as prerequisites to green certification within the construction and building sector. thus, access to sustainable, affordable, and secure energy is one of the major global strategic priorities to maintain and improve public health, sustain economic growth, and mitigate the effects of climate change. toward this goal, many countries, including australia, are investing in clean, efficient, reliable energy systems for a prosperous and environmentally sustainable future. hence, exploring various options to ensure energy security by diversification of energy sources is an important step in meeting the future requirements and delivering clean energy to different industry sectors. this paper discusses options to manage the use of energy sources in the power generation and construction industries. options for mitigation of environmental impact and for achievement of sustainable energy usage, such as building design with bim, are discussed",,['https://api.core.ac.uk/v3/data-providers/693'],"[{'name': 'Azzi, M'}, {'name': 'Duc, H'}, {'name': 'Ha, QP'}]",toward sustainable energy usage in the power generation and construction sectors - a case study of australia,2015,,['0926-5805']
16,183347196,,['oai:ojs.pkp.sfu.ca:article/6514'],,,"climate change has become one of the most important global agenda, and nations worldwide are taking actions to resolve the issue and contribute to the new climate change regime. in the case of south korea, the new goal of reducing greenhouse gas emission to 37% below bau(business-as- usual) was set. as a means to achieve this goal, the korean government is actively investing in highly effective greenhouse reduction technologies such as solar cell, fuel cell, bioenergy, secondary battery, power it, and ccs(carbon capture and storage). this paper investigates the overall trend of ccs research by examining international ccs research collaboration characteristics through network analysis of sci papers; collaboration network of korea is analyzed in further detail. such analysis helps understand the status of international research in the field of ccs, especially that of korea","european scientific institute, esi",['https://api.core.ac.uk/v3/data-providers/14527'],"[{'name': 'Cho, Ha Young'}, {'name': 'Park, Noeon'}, {'name': 'Cho, Gabi'}, {'name': 'Ho Byun, Young'}]",carbon capture and storage(ccs) research collaboration trends using network analysis of sci papers,2015,,
17,25882779,,"['oai:doaj.org/article:08b894cb74ee44fc8ec889e1e420bd74', 'oai:dspace.lib.cranfield.ac.uk:1826/10074']",10.2298/tsci151001209e,research,"calcium looping (cal) is promising for large-scale co2 capture in the power generation and industrial sectors due to the cheap sorbent used and the relatively low energy penalties achieved with this process. because of the high operating temperatures the heat utilisation is a major advantage of the process, since a significant amount of power can be generated from it. however, this increases its complexity and capital costs. therefore, not only the energy efficiency performance is important for these cycles, but also the capital costs must be taken into account, i.e. techno-economic analyses are required in order to determine which parameters and configurations are optimal to enhance technology viability in different integration scenarios. in this study the integration scenarios of cal cycles and natural gas combined cycles (ngcc) are explored. the process models of the ngcc and cal capture plant are developed to explore the most promising scenarios for ngcc-cal integration with regards to efficiency penalties. two scenarios are analysed in detail, and show that the system with heat recovery steam generator (hrsg) before and after the capture plant exhibited better performance of 49.1% efficiency compared with that of 45.7% when only one hrsg is located after the capture plant. however, the techno-economic analyses showed that the more energy efficient case, with two hrsgs, implies relatively higher cost of electricity (coe), 44.1€/mwh, when compared to that of the reference plant system (33.1€/mwh). the predicted cost of co2 avoided for the case with two hrsgs is 29.3 €/ton co2",vinča institute of nuclear sciences,"['https://api.core.ac.uk/v3/data-providers/4786', 'https://api.core.ac.uk/v3/data-providers/645', 'https://api.core.ac.uk/v3/data-providers/23']","[{'name': 'Erans Moreno, Maria'}, {'name': 'Hanak, Dawid P.'}, {'name': 'Jordi, Mir'}, {'name': 'Edward, Anthony'}, {'name': 'Manovic, Vasilije'}]",process modelling and techno-economic analysis of natural gas combined cycle integrated with calcium looping,2015,,['0354-9836']
18,65984995,,['oai:espace.curtin.edu.au:20.500.11937/1373'],,,i study the detectability of co2 plumes by seismic methods for three australian carbon capture and storage projects. i quantify the ability of co2 plume detection for different acquisition designs applicable to the projects. i evaluate both pre- and post-stack seismic imaging methods. any detectability study depends on a realistic model of noise. for both of the imaging methods i design a different approach to model the time-lapse noise needed to evaluate the detectability,curtin university,['https://api.core.ac.uk/v3/data-providers/973'],"[{'name': 'Alajmi, Mamdoh Saad A.'}]",feasibility of seismic monitoring methods for australian co2 storage projects,2015,,
19,42239700,,['oai:opus.lib.uts.edu.au:10453/43543'],,research,"the world is witnessing an energy revolution as renewables become more competitive and energy security becomes a high priority for an increasing number of countries. this development is changing the point along the supply chain ripe for reducing emissions. whereas carbon capture and storage (ccs) coupled to coal or gas power production offers the potential to decarbonise the current centralised power systems, this relies on a significant increase in electrification to achieve deep emission reductions beyond the power sector, including industrial emissions and transportation. at the same time there is a trend towards decentralised industrial processes, e.g., driven by cost reductions in decentralised production systems and miniature processing plant. new strategies for reducing emissions from decentralised industrial and energy emission point sources will be increasingly important. this paper evaluates different emission reduction strategies that may be relevant to a decentralised energy and manufacturing future, including increased electrification, energy storage, renewable energy and renewable feedstock. systemic opportunities or barriers and considerations of policy and decentralised decision-making are examined",elsevier bv,['https://api.core.ac.uk/v3/data-providers/693'],"[{'name': 'McLellan, B'}, {'name': 'Florin, N'}, {'name': 'Giurco, D'}, {'name': 'Kishita, Y'}, {'name': 'Itaoka, K'}, {'name': 'Tezuka, T'}]",decentralised energy futures: the changing emissions reduction landscape,2015,Procedia CIRP,['2212-8271']
20,25881607,1880992622,['oai:dspace.lib.cranfield.ac.uk:1826/9747'],10.1002/cplx.21706,research,"domestic households account for a significant portion of energy consumption and carbon emissions in the united kingdom. gains in energy and resource efficiency are undermined by the continuing rise in consumption. a multiutility service company (musco) could enable households to make efficiency improvements through energy technologies and demand management, thus reducing overall consumption. we present a system dynamics model for the domestic energy demand and supply system in the united kingdom, in which muscos compete with traditional utility providers. the market transition toward a leasing contracted service is examined and various potential business models explored",wiley,"['https://api.core.ac.uk/v3/data-providers/4786', 'https://api.core.ac.uk/v3/data-providers/23']","[{'name': 'Herring'}, {'name': 'Omer'}, {'name': 'Haszeldine'}, {'name': 'Dresselhaus'}, {'name': 'Parnell'}, {'name': 'Kellett'}, {'name': 'Milne'}, {'name': 'Bale'}, {'name': 'Robinson'}, {'name': 'Jackson'}, {'name': 'Hanley'}]",multi-utility service companies: a complex systems model of increasing resource efficiency,2015,Complexity,['1076-2787']
